smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,penalty,SA_score,has_PAINS,PAINS_alert,PAINS_penalty,final_score,parent_seed,round
C=CC(=N)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,8.780922304706056,0.045087715590803594,0.5738233198672329,330.29800000000006,2.37127,94.22,3,6,0.0,2.1500000000000004,False,,0.0,8.70024624904887,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,3
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Br)c3)C21,8.848544506484306,0.053178752511988045,0.5315794689416494,391.66,3.577370000000001,84.99000000000001,3,5,0.0,2.4277333333333337,False,,0.0,8.696995488443143,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Br)c3)C21,3
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,8.846914906455494,0.053393765966257604,0.5315794689416493,391.6600000000001,3.577370000000001,84.99000000000001,3,5,0.0,2.427733333333334,False,,0.0,8.695150874960062,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,2
C=CC(=O)NOC1=CNNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.833541723896142,0.032344247898834666,0.49236233092072473,338.3710000000001,1.4879199999999995,99.14,4,7,0.0,2.35,False,,0.0,8.69487864145767,C=CC(=O)NC1=CNNC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)NOC1=NNONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.833375904360064,0.04164643935431055,0.461858823300387,355.3580000000001,0.8916199999999996,120.73,4,9,0.0,2.185720000000001,False,,0.0,8.694800876655945,C=CC(=O)NC1=NNONC=C2N=CN=C(Nc3cccc(C)c3)C21,6
C=CC(=N)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,8.774696716018202,0.042044828498714076,0.5673686343895743,346.75300000000004,2.8855700000000004,94.22,3,6,0.0,2.1500000000000004,False,,0.0,8.693836204714275,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,2
O=C(O)CCOCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.942960443392842,0.014436984761682885,0.3774228935382279,418.2510000000001,3.3916000000000013,109.26,3,7,0.0,2.855006666666667,False,,0.0,8.688983905400272,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1
C=CC(=O)OC1=NONNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.776452104482104,0.0444179084683699,0.5544188534831516,340.3430000000001,1.3870199999999995,108.7,3,9,0.0,2.1500000000000004,False,,0.0,8.68674362275531,C=CC(=O)NC1=NONNC=C2N=CN=C(Nc3cccc(C)c3)C21,6
CN(CO)C/C=C/C(=O)Nc1ccc2ncnc3c2c1OCCN3c1ccc(F)c(Cl)c1,8.994099964434536,0.056249137663001554,0.4330985279578582,457.89300000000026,3.3291000000000013,90.82000000000001,2,7,0.0,3.1192866666666688,False,,0.0,8.686507090750464,CN(CO)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,2
C=CC(=O)NOC1=NONNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.842678837906943,0.03661677054904236,0.44727089892025484,371.3570000000001,0.8232200000000005,129.96,4,10,0.0,2.292380000000001,False,,0.0,8.685840516818029,C=CC(=O)NC1=NONNOC=C2N=CN=C(Nc3cccc(C)c3)C21,7
C=CC(=O)NOC1=NOONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.843636038084803,0.03829071972189984,0.417816409926789,356.3420000000001,1.3186199999999995,117.93,3,9,0.0,2.192280000000001,False,,0.0,8.685411523326298,C=CC(=O)NC1=NOONC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)OC1=CNNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.769475995595451,0.044302126318010795,0.5847605265413288,323.35600000000005,1.98332,87.11,3,7,0.0,2.25,False,,0.0,8.680054132548104,C=CC(=O)NC1=CNNC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)OC1=NNNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.768625296684508,0.05008054331813996,0.5647751643416641,324.3440000000001,1.4554199999999997,99.47,3,8,0.0,2.1500000000000004,False,,0.0,8.6784323355372,C=CC(=O)NC1=NNNC=C2N=CN=C(Nc3cccc(C)c3)C21,5
NC(CO)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.857639269113651,0.01734863496665032,0.5121222681157751,389.25700000000006,2.2623999999999995,108.98,4,7,0.0,2.811713333333334,False,,0.0,8.674594768204889,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,8.74379320152686,0.04515205627604541,0.6248586329569861,364.1920000000001,2.949200000000001,87.44,2,6,0.0,2.2446133333333345,False,,0.0,8.674378461729308,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,2
C=CC(=O)OC1=NNONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.757423084153263,0.040035663348225066,0.5544188534831516,340.3430000000001,1.3870199999999995,108.7,3,9,0.0,2.1500000000000004,False,,0.0,8.672096847546614,C=CC(=O)NC1=NNONC=C2N=CN=C(Nc3cccc(C)c3)C21,6
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(OCl)c(Br)c3)C21,8.755015792034131,0.06480132195271211,0.7537606092336891,408.64300000000003,3.0059000000000013,87.44000000000001,2,6,0.0,2.640953333333334,False,,0.0,8.670951774698263,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Br)c3)C21,3
C=CC(=O)NOC1=NOOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.794759851608777,0.04387419107264917,0.48472887249525554,341.32700000000006,1.81402,105.9,2,8,0.0,2.1500000000000004,False,,0.0,8.670750096783756,C=CC(=O)NC1=NOOC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=N)NOC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,8.816148473334664,0.04546439543448248,0.44464692091325536,308.3450000000001,2.40149,94.22,3,6,0.0,2.1500000000000004,False,,0.0,8.670507538356809,C=CC(=N)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(OCl)c3)C21,8.754132071872046,0.06512119540676609,0.7537606092336891,408.64300000000003,3.0059000000000013,87.44000000000001,2,6,0.0,2.640953333333334,False,,0.0,8.669748181082126,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,2
C=CC(=O)OC1=NC=C2N=CN=C(Nc3ccc(Cl)c(F)c3)C21,8.699137330323381,0.042112357387211384,0.6680016803636399,332.72200000000004,2.930300000000001,75.41,1,6,0.0,2.1500000000000004,False,,0.0,8.668525813117991,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(F)c3)C21,3
CN(CO)C/C=C/C(=O)Nc1ccc2ncnc3c2c1COCN3c1ccc(F)c(Cl)c1,8.982921009464317,0.06487291294257855,0.4326094183459184,457.89300000000026,3.424400000000001,90.82000000000001,2,7,0.0,3.1192866666666688,False,,0.0,8.666459805694698,CN(CO)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,2
C=CC(=O)OC1=NC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,8.698858864215257,0.04614239802951368,0.6723051663038144,316.26700000000005,2.4160000000000004,75.41,1,6,0.0,2.1500000000000004,False,,0.0,8.666369049337652,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,2
C=CC(=O)OC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,8.698376584487054,0.04463822987303109,0.6680016803636399,332.7220000000001,2.930300000000001,75.41,1,6,0.0,2.1500000000000004,False,,0.0,8.665239194795843,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,1
C=CC(=O)OC1=NONNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.763313165499708,0.04006268100295477,0.5401148284139939,356.3420000000001,1.3186199999999995,117.93,3,10,0.0,2.192280000000001,False,,0.0,8.664465898703751,C=CC(=O)NC1=NONNOC=C2N=CN=C(Nc3cccc(C)c3)C21,7
C=CC(=N)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.812327119059827,0.059834879610244425,0.6195224659014356,382.26500000000004,4.840170000000003,74.55000000000001,2,5,0.0,2.6651000000000002,False,,0.0,8.6624884724003,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NOC1=COOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.806371352798777,0.04250091709829738,0.498422326827961,340.33900000000006,2.34192,93.54,2,7,0.0,2.35,False,,0.0,8.66058159911446,C=CC(=O)NC1=COOC=C2N=CN=C(Nc3cccc(C)c3)C21,3
CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.75885796657099,0.0245255975981941,0.635645280762051,374.2420000000001,3.3236000000000008,82.96,3,6,0.0,2.611613333333334,False,,0.0,8.660413009353821,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
NCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.843192718929743,0.017697158911989492,0.5121222681157751,389.25700000000006,2.2623999999999995,108.98,4,7,0.0,2.811713333333334,False,,0.0,8.659799694075641,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)OC1=NNNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.749918416920215,0.045976576413645796,0.5544188534831516,340.3430000000001,1.3870199999999995,108.7,3,9,0.0,2.1500000000000004,False,,0.0,8.658651267248146,C=CC(=O)NC1=NNNOC=C2N=CN=C(Nc3cccc(C)c3)C21,6
C=CC(=O)NOC1=NOOOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.794907987406724,0.044485205953666514,0.4732628642782675,357.3260000000001,1.74562,115.13000000000001,2,9,0.0,2.1988400000000006,False,,0.0,8.657228213592191,C=CC(=O)NC1=NOOOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
NC(=O)OCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.824916935451405,0.010522858094874092,0.5047570330547209,417.2670000000001,3.4282000000000012,115.05000000000001,3,7,0.0,2.7484466666666676,False,,0.0,8.654505593883892,NC(=O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,2
C=CC(=O)NOC1=NOC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,8.69295746533071,0.032800232928599286,0.6302509356947923,347.28100000000006,1.8522,96.67,2,7,0.0,2.1500000000000004,False,,0.0,8.652782700249508,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,3
C=CC(=O)OC1=NOONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.765111113070134,0.0401126681906242,0.4827225669451895,341.3270000000001,1.81402,105.9,2,9,0.0,2.1500000000000004,False,,0.0,8.643859728352105,C=CC(=O)NC1=NOONC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,8.752918092671855,0.04592893161961576,0.5992053337320083,392.18800000000005,2.5440000000000005,87.44,2,6,0.0,2.4312533333333337,False,,0.0,8.641903827918245,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,2
C=CC(=O)OC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,8.680000608363047,0.04817700470312816,0.6564214892039999,349.177,3.444600000000001,75.41,1,6,0.0,2.1500000000000004,False,,0.0,8.63753434826192,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,2
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(Br)c(F)c3)C21,8.747295956910829,0.04601460306316354,0.5992053337320083,392.18800000000005,2.5440000000000005,87.44,2,6,0.0,2.4312533333333337,False,,0.0,8.63619602071367,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(F)c3)C21,3
C=CC(=O)NC1=NOC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.60051436725598,0.04463703827691489,0.8258894276868768,325.3280000000001,1.651,96.67,2,7,0.0,2.25,False,,0.0,8.631322042822504,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3cccc(C)c3)C21,2
COC=CC(=N)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.785448650677079,0.01572547843289778,0.4791130605345286,398.26400000000007,4.253270000000002,83.78,2,6,0.0,2.5217600000000004,False,,0.0,8.631015702511446,C/C=C/C(=N)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2
O=C(O)OCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.858563683642023,0.015710762622704457,0.3899410201394932,418.2510000000001,4.0275000000000025,109.26,3,7,0.0,2.7550066666666675,False,,0.0,8.624572431089064,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1
CNc1cc2c(Nc3cccc(F)c3)ncnc2cn1,8.571612205479903,0.044707986379939654,0.7650635727958764,269.283,2.9492000000000003,62.730000000000004,2,5,0.0,1.9000000000000001,False,,0.0,8.624436005497902,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,1
C=CC(=O)NOC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,8.685544544177816,0.037051235337963145,0.622378905841133,363.7360000000001,2.3665000000000003,96.67,2,7,0.0,2.241573333333334,False,,0.0,8.62344676176042,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,2
C/C=C/OC(=N)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.806667112718543,0.015285451699923484,0.37287527643993396,398.26400000000007,4.600870000000002,83.78,2,6,0.0,2.421760000000001,False,,0.0,8.614555299238585,C/C=C/C(=N)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2
CN(C)COC=CC(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,8.92988264249496,0.0422805369413207,0.35253443638555976,441.89400000000023,4.104400000000003,70.58999999999999,1,6,0.0,3.012626666666668,False,,0.0,8.61197532374642,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,1
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.590465403911567,0.04510785360102535,0.8377362636829558,308.34100000000007,2.2473,75.08,2,5,0.0,2.35,False,,0.0,8.61172568215202,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,1
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(Cl)c(Cl)c1,8.798595766768035,0.04035797290758608,0.5814863659742058,442.35000000000014,4.687100000000004,61.36000000000001,1,5,0.0,2.9156666666666675,False,,0.0,8.611630976847552,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,1
C=CC(=N)NOC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,8.785330662754138,0.05248848232679935,0.45424943410571234,307.357,2.9293900000000015,81.86,3,5,0.0,2.35,False,,0.0,8.607466897480196,C=CC(=N)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,2
CON(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1OCCN3c1ccc(F)c(Cl)c1,8.877495415449008,0.026217593874480576,0.4432860871549546,457.89300000000026,3.9407000000000023,79.82,1,7,0.0,3.1192866666666688,False,,0.0,8.605027865152005,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1OCCN3c1ccc(F)c(Cl)c1,2
OCOC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.860315930805237,0.02414690619255323,0.4422543456553052,406.24000000000007,2.227599999999999,112.42,4,8,0.0,3.024933333333334,False,,0.0,8.603556197440335,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NC1=NNC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.616929431032641,0.044049099720847446,0.728048669282674,324.3440000000001,1.2239999999999998,99.47,3,7,0.0,2.25,False,,0.0,8.59940466595313,C=CC(=O)NC1=NNC=C2N=CN=C(Nc3cccc(C)c3)C21,3
OCCNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,8.61253200972106,0.035665512428236,0.6713140375099609,315.76400000000007,2.8260000000000005,82.96,3,6,0.0,2.1,False,,0.0,8.597523516047804,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)OC1=NOOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.71424586389777,0.05050047039866274,0.5111644348258245,326.31200000000007,2.3094200000000003,93.87,1,8,0.0,2.1500000000000004,False,,0.0,8.596827610912019,C=CC(=O)NC1=NOOC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(OCl)c3)C21,8.556013274284592,0.03334191475513249,0.8228407231568389,347.7370000000001,2.3825000000000003,87.44000000000001,2,6,0.0,2.25,False,,0.0,8.59659172110788,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,1
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Br)c3)c2n1,8.60552898342156,0.019779264417101112,0.6945280745724483,387.21200000000005,3.641700000000002,67.77000000000001,1,4,0.0,2.2480800000000003,False,,0.0,8.595801756290685,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2n1,1
C/C=C/C(=N)OCc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.74217857174912,0.02590829424374002,0.4848354151602314,398.26400000000007,4.600870000000002,83.78,2,6,0.0,2.421760000000001,False,,0.0,8.595423985085494,C/C=C/C(=N)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2
C=CC(=O)OC1=NOOOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.713867285937589,0.051345295645222944,0.5021614142436616,342.3110000000001,2.24102,103.10000000000001,1,9,0.0,2.1500000000000004,False,,0.0,8.591102697414197,C=CC(=O)NC1=NOOOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
O=C(O)COCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.809369295544492,0.03251707308107744,0.47930106026155084,418.2510000000001,3.0440000000000005,109.26,3,7,0.0,2.855006666666667,False,,0.0,8.588251752594191,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1
CON(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1COCN3c1ccc(F)c(Cl)c1,8.882763882466154,0.049435612480832995,0.44176404581182777,457.89300000000026,4.036000000000002,79.82,1,7,0.0,3.1192866666666688,False,,0.0,8.586317292891234,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1COCN3c1ccc(F)c(Cl)c1,2
C=CC(=O)OC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,8.67741040902754,0.05966768889876346,0.6360403110309752,377.17300000000006,3.0394000000000005,75.41,1,6,0.0,2.331153333333334,False,,0.0,8.586089875644266,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,2
C=CC(=O)OC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,8.621898180025969,0.043898079719746776,0.6575552510509418,348.721,2.8619000000000003,84.64,1,7,0.0,2.1500000000000004,False,,0.0,8.584277725831694,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,2
C=CC(=O)OC1=NOC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,8.618672434435533,0.044585801592643755,0.6653686941288179,332.266,2.3476,84.64,1,7,0.0,2.1500000000000004,False,,0.0,8.584270979907298,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,3
C=CC(=O)NC1=COC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.567967115595398,0.047194552187254483,0.8315216871855856,324.3400000000001,2.1788999999999996,84.31,2,6,0.0,2.35,False,,0.0,8.584033407000936,C=CC(=O)NC1=COC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)OC1=COOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.713695309945953,0.055047125108695576,0.5248652948604924,325.32400000000007,2.837320000000001,81.51,1,7,0.0,2.25,False,,0.0,8.583580832267504,C=CC(=O)NC1=COOC=C2N=CN=C(Nc3cccc(C)c3)C21,3
NCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.59981973899311,0.01814602637427624,0.6492450710868106,359.231,2.9015000000000004,88.75,3,6,0.0,2.16154,False,,0.0,8.58206524816224,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(Cl)c(Cl)c3)c2n1,8.571823193740387,0.03831742072863701,0.7140155149969987,359.216,4.046900000000002,67.77000000000001,1,4,0.0,2.06144,False,,0.0,8.58129753051025,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2n1,1
C=CC(=O)NC1=NNOC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.605859939618018,0.04541126893364159,0.7155155676675616,340.34300000000013,1.1555999999999995,108.7,3,8,0.0,2.25,False,,0.0,8.580706454518157,C=CC(=O)NC1=NNOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=O)OC1=NC=C2N=CN=C(Nc3ccc(Br)c(F)c3)C21,8.67054747651001,0.06000793199607766,0.6360403110309754,377.173,3.0394000000000005,75.41,1,6,0.0,2.3311533333333334,False,,0.0,8.57888670002942,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(F)c3)C21,3
CN(CCN)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.60487531269307,0.04678480346704251,0.7160204204136573,373.25800000000004,2.9258000000000006,79.96,2,6,0.0,2.2550533333333336,False,,0.0,8.577842719432855,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NC1=NONC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.606778395806062,0.04937439399757764,0.7155155676675616,340.34300000000013,1.1555999999999995,108.7,3,8,0.0,2.25,False,,0.0,8.577661785642265,C=CC(=O)NC1=NONC=C2N=CN=C(Nc3cccc(C)c3)C21,4
OOCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.868621719956675,0.017772283374045,0.35016842335728654,406.24000000000007,2.7933000000000003,112.42,4,8,0.0,3.024933333333334,False,,0.0,8.572193648261273,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,8.71969757178643,0.057529456304524475,0.5822343299186173,408.64300000000003,3.058300000000001,87.44,2,6,0.0,2.540953333333334,False,,0.0,8.572142280441215,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,2
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Br)c3)C21,8.715493918930543,0.0549146716379316,0.5822343299186173,408.6430000000001,3.058300000000001,87.44,2,6,0.0,2.5409533333333343,False,,0.0,8.57055341225192,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Br)c3)C21,3
O=C(/C=C/CO)OCc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.736201825923072,0.008237680628852596,0.47171855359269166,415.24700000000007,3.122600000000001,97.23,2,7,0.0,2.6349800000000005,False,,0.0,8.568576422090565,O=C(/C=C/CO)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2
C=CC(=O)NC1=NONOC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.607299652733085,0.044130852628757565,0.6978918225171024,356.3420000000001,1.0871999999999993,117.93,3,9,0.0,2.2922800000000008,False,,0.0,8.568272711362878,C=CC(=O)NC1=NONOC=C2N=CN=C(Nc3cccc(C)c3)C21,5
OCOCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.726835819505089,0.027612714136178534,0.45008177640079633,376.21400000000006,2.8667000000000007,92.19,3,7,0.0,2.3747600000000006,False,,0.0,8.568049993569309,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
O=C(O)OCCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.808830378886801,0.03409418579635188,0.3899410201394932,418.25100000000015,4.027500000000002,109.26,3,7,0.0,2.755006666666668,False,,0.0,8.556455703160195,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,1
C=CC(=O)NNC1=NC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.659036254201878,0.054604991307049836,0.574887113522537,324.3440000000001,1.2239999999999998,99.47,3,7,0.0,2.25,False,,0.0,8.554374819656095,C=CC(=O)NNC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=O)NC1=CNC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.583131339973225,0.05194011533636256,0.7368564581176515,323.3560000000001,1.7519,87.11,3,6,0.0,2.35,False,,0.0,8.547119453695688,C=CC(=O)NC1=CNC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.606053096974371,0.0533028985193349,0.6521448485572937,325.3280000000001,1.651,96.67,2,7,0.0,2.25,False,,0.0,8.541322622733682,C=CC(=O)NOC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,2
CN(C)OC/C=C/C(=O)Nc1ccc2ncnc3c2c1OCCN3c1ccc(F)c(Cl)c1,8.826577179339868,0.03969983806108457,0.4432860871549546,457.89300000000026,3.9407000000000023,79.82,1,7,0.0,3.1192866666666688,False,,0.0,8.540627384856261,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1OCCN3c1ccc(F)c(Cl)c1,2
OCOCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.67790978700295,0.010379182249286974,0.45008177640079633,376.2140000000001,2.8667,92.19,3,7,0.0,2.374760000000001,False,,0.0,8.536357492954062,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,1
O=C(O)COCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.755881730237448,0.031540890377020805,0.47930106026155084,418.25100000000015,3.0440000000000005,109.26,3,7,0.0,2.855006666666668,False,,0.0,8.535740369991203,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,1
C=CC(=O)OC1=NC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,8.654865008273187,0.06278090281368827,0.6165078001994966,393.62800000000004,3.553700000000002,75.41,1,6,0.0,2.440853333333334,False,,0.0,8.534210005559247,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,2
NCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.545152671212453,0.0125517370375638,0.6492450710868106,359.23100000000005,2.9015000000000004,88.75,3,6,0.0,2.1615400000000005,False,,0.0,8.532992469718295,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
