source_dataset,source_record_id,bindingdb_reactant_set_id,bindingdb_monomer_id,target_name,target_organism,uniprot_primary_id,smiles_raw,smiles_canonical,ic50_nm,pIC50,publication_date,bindingdb_date,year,curation_source,article_doi,pmid,chembl_id
bindingdb_articles,6495,6495,4309,Epidermal growth factor receptor,Homo sapiens,P00533,CCOC(=O)C(Cc1ccccc1)NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,1530.0,5.815308569182401,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,
bindingdb_articles,6496,6496,4310,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(\C=C(/C#N)C(=O)NC2CCCCC2)cc1O,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,1600.0,5.795880017344075,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,
bindingdb_articles,6497,6497,4311,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc(CCNC(=O)C(=C\c2ccc(O)c(O)c2)\C#N)cc1OC,COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,1700.0,5.769551078621726,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,
bindingdb_articles,6498,6498,4312,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc(NC(=O)C(=C\c2ccc(O)c(O)c2)\C#N)c(OC)c1,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,1700.0,5.769551078621726,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,
bindingdb_articles,6499,6499,4313,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(\C=C(/C#N)C(=O)NCc2ccccc2)cc1O,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,2000.0,5.698970004336019,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,CHEMBL56543
bindingdb_articles,6500,6500,4314,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(\C=C(/C#N)C(=O)N2CCc3ccccc23)cc1O,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,2100.0,5.6777807052660805,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,
bindingdb_articles,6501,6501,4315,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(\C=C(/C#N)C(=O)N2CCN(CC2)c2ccccc2)cc1O,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,4300.0,5.366531544420413,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,
bindingdb_articles,6502,6502,4316,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1cccc(C)c1NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5100.0,5.292429823902063,6/28/1991,5/10/2005,1991,Curated from the literature by BindingDB,10.1021/jm00110a022,1676428,
bindingdb_articles,6523,6523,4336,Epidermal growth factor receptor,Homo sapiens,P00533,[#8]-c1ccc(c(\[#6]=[#6](/C#N)C#N)c1)-[#7+](-[#8-])=O,N#CC(=[C]c1cc([O])ccc1[N+](=O)[O-])C#N,96000.0,4.017728766960432,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6524,6524,4337,Epidermal growth factor receptor,Homo sapiens,P00533,O=[#6]-c1ccc(\[#6]=[#6](/C#N)C#N)cc1,N#CC(=[C]c1ccc([C]=O)cc1)C#N,60000.0,4.221848749616356,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6525,6525,4338,Epidermal growth factor receptor,Homo sapiens,P00533,[#8]-c1cc(-[#8])cc(\[#6]=[#6](/C#N)C#N)c1,N#CC(=[C]c1cc([O])cc([O])c1)C#N,37000.0,4.431798275933005,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6526,6526,4339,Epidermal growth factor receptor,Homo sapiens,P00533,[#8]-c1ccc(\[#6]=[#6](/C#N)C#N)cc1-[#8],N#CC(=[C]c1ccc([O])c([O])c1)C#N,35000.0,4.455931955649724,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6527,6527,4340,Epidermal growth factor receptor,Homo sapiens,P00533,[#6]-[#8]-c1cc(\[#6]=[#6](/C#N)C#N)cc(-[#8])c1-[#8],[C]Oc1cc([C]=C(C#N)C#N)cc([O])c1[O],6000.0,5.221848749616356,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6528,6528,4341,Epidermal growth factor receptor,Homo sapiens,P00533,[#8]-c1cc(\[#6]=[#6](/C#N)C#N)cc(-[#8])c1-[#8],N#CC(=[C]c1cc([O])c([O])c([O])c1)C#N,3000.0,5.522878745280337,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6539,6539,4352,Epidermal growth factor receptor,Homo sapiens,P00533,OC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O,70000.0,4.154901959985743,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6547,6547,4360,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1cc(cc(O)c1O)C(=O)C(C#N)C#N,N#CC(C#N)C(=O)c1cc(O)c(O)c(O)c1,13500.0,4.8696662315049934,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6548,6548,4361,Epidermal growth factor receptor,Homo sapiens,P00533,CC(C)(C)c1cc(\C=C(/C#N)C(N)=O)cc(c1O)C(C)(C)C,CC(C)(C)c1cc(/C=C(\C#N)C(N)=O)cc(C(C)(C)C)c1O,55000.0,4.259637310505756,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6549,6549,4301,Epidermal growth factor receptor,Homo sapiens,P00533,c1cc(c(cc1/C=C(\C#N)/C(=O)N)O)O,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,10000.0,5.0,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,CHEMBL296407
bindingdb_articles,6550,6550,4363,Epidermal growth factor receptor,Homo sapiens,P00533,NC(=S)C(=C\c1ccc(O)c(O)c1)\C#N,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,2400.0,5.619788758288394,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,CHEMBL77030
bindingdb_articles,6551,6551,4364,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(C=C(C#N)C(=N)C(C#N)C#N)cc1 |w:5.4|,N#CC(=Cc1ccc(O)cc1)C(=N)C(C#N)C#N,125.0,6.903089986991944,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6552,6552,4365,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(C=C(C#N)C(=N)C(C#N)C#N)cc1[N+]([O-])=O |w:5.4|,N#CC(=Cc1ccc(O)c([N+](=O)[O-])c1)C(=N)C(C#N)C#N,60000.0,4.221848749616356,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6553,6553,4366,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(C=C(C#N)C(=N)C(C#N)C#N)cc1O |w:5.4|,N#CC(=Cc1ccc(O)c(O)c1)C(=N)C(C#N)C#N,2500.0,5.6020599913279625,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6554,6554,4367,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1cc(C=C(C#N)C(=N)C(C#N)C#N)cc(O)c1O |w:4.3|,N#CC(=Cc1cc(O)c(O)c(O)c1)C(=N)C(C#N)C#N,800.0,6.096910013008056,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,CHEMBL78257
bindingdb_articles,6555,6555,4368,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc(C=C(C#N)C(=N)C(C#N)C#N)cc(O)c1O |w:5.4|,COc1cc(C=C(C#N)C(=N)C(C#N)C#N)cc(O)c1O,1200.0,5.920818753952375,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6556,6556,4369,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1cc(C=C(C#N)C(=N)C(C#N)C#N)cc(Br)c1O |w:4.3|,N#CC(=Cc1cc(O)c(O)c(Br)c1)C(=N)C(C#N)C#N,500.0,6.301029995663981,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6567,6567,4380,Epidermal growth factor receptor,Homo sapiens,P00533,OC(=O)C(=C/c1cc(O)ccc1O)\C#N,N#C/C(=C/c1cc(O)ccc1O)C(=O)O,75000.0,4.1249387366083,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6572,6572,3973,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1ccc(O)c(\C=C\NC=O)c1,O=CN/C=C/c1cc(O)ccc1O,14000.0,4.853871964321762,10/28/1989,5/9/2005,1989,Curated from the literature by BindingDB,10.1021/jm00130a020,2552117,
bindingdb_articles,6574,6574,3263,Epidermal growth factor receptor,Homo sapiens,P00533,Clc1cccc(Nc2ncnc3ccccc23)c1,Clc1cccc(Nc2ncnc3ccccc23)c1,4160.0,5.380906669373257,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,CHEMBL555321CHEMBL329672
bindingdb_articles,6575,6575,4388,Epidermal growth factor receptor,Homo sapiens,P00533,Clc1ccccc1Nc1ncnc2ccccc12,Clc1ccccc1Nc1ncnc2ccccc12,15300.0,4.815308569182402,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6576,6576,3530,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,5100.0,5.292429823902063,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,CHEMBL94191CHEMBL542484
bindingdb_articles,6577,6577,3531,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,90.0,7.045757490560675,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,CHEMBL94431CHEMBL541586
bindingdb_articles,6578,6578,3532,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2c(cc1OC)ncnc2Nc3cccc(c3)Cl,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,900.0,6.045757490560675,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,CHEMBL540068CHEMBL7917
bindingdb_articles,6579,6579,3032,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,16.0,7.795880017344075,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,CHEMBL1204168CHEMBL29197
bindingdb_articles,6580,6580,3533,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,950.0,6.022276394711152,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,CHEMBL96065CHEMBL1204305
bindingdb_articles,6581,6581,4394,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,6300.0,5.200659450546418,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6582,6582,4395,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncnc(Nc3cc(Cl)cc(Cl)c3)c2cc1OC,COc1cc2ncnc(Nc3cc(Cl)cc(Cl)c3)c2cc1OC,4000.0,5.3979400086720375,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6584,6584,4397,Epidermal growth factor receptor,Homo sapiens,P00533,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,2700.0,5.568636235841012,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6585,6585,4398,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,Cc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,600.0,6.221848749616356,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6586,6586,4399,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1700.0,5.769551078621726,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6587,6587,4400,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3cccc(c3)C(F)(F)F)c2c1,Cc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,2100.0,5.6777807052660805,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6589,6589,4402,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3ccc(cc3)C#N)c2c1,Cc1ccc2ncnc(Nc3ccc(C#N)cc3)c2c1,22000.0,4.657577319177793,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6590,6590,4403,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3cccc(c3)C(N)=O)c2c1,Cc1ccc2ncnc(Nc3cccc(C(N)=O)c3)c2c1,250.0,6.6020599913279625,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6591,6591,4404,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3cccc(c3)C(O)=O)c2c1,Cc1ccc2ncnc(Nc3cccc(C(=O)O)c3)c2c1,1000.0,6.0,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6592,6592,4405,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3ccc(C)c(C)c3)c2c1,Cc1ccc2ncnc(Nc3ccc(C)c(C)c3)c2c1,6900.0,5.161150909262744,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6594,6594,4407,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3ccccc3C)c2c1,Cc1ccc2ncnc(Nc3ccccc3C)c2c1,21000.0,4.6777807052660805,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6595,6595,4408,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3ccc(O)cc3)c2c1,Cc1ccc2ncnc(Nc3ccc(O)cc3)c2c1,15000.0,4.823908740944319,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6598,6598,4411,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc(Nc2ncnc3ccc(C)cc23)cc1,COc1ccc(Nc2ncnc3ccc(C)cc23)cc1,9000.0,5.045757490560675,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6599,6599,4412,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc(Nc2ncnc3ccc(C)cc23)cc1,Cc1ccc(Nc2ncnc3ccc(C)cc23)cc1,10000.0,5.0,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6600,6600,4413,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3ccccc3)c2c1,Cc1ccc2ncnc(Nc3ccccc3)c2c1,11300.0,4.94692155651658,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6601,6601,4414,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc2ncnc(Nc3ccccc3O)c2c1,Cc1ccc2ncnc(Nc3ccccc3O)c2c1,13000.0,4.886056647693163,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6602,6602,4415,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2nc(Cl)nc(Nc3ccc(C)cc3)c2cc1OC,COc1cc2nc(Cl)nc(Nc3ccc(C)cc3)c2cc1OC,16000.0,4.795880017344075,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6607,6607,4420,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2nc(Cl)nc(Nc3cccc(Cl)c3)c2cc1OC,COc1cc2nc(Cl)nc(Nc3cccc(Cl)c3)c2cc1OC,2800.0,5.552841968657781,8/28/1996,5/9/2005,1996,Curated from the literature by BindingDB,10.1016/0968-0896(96)00107-1,8879541,
bindingdb_articles,6628,6628,4442,Epidermal growth factor receptor,Homo sapiens,P00533,CCOC(=O)c1cnc2cc(OC)c(OC)cc2c1Nc1cccc(Br)c1,CCOC(=O)c1cnc2cc(OC)c(OC)cc2c1Nc1cccc(Br)c1,81300.0,4.089909454405932,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6629,6629,4443,Epidermal growth factor receptor,Homo sapiens,P00533,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCC,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCC,420.0,6.376750709602099,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6630,6630,4444,Epidermal growth factor receptor,Homo sapiens,P00533,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCC,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCC,980.0,6.008773924307505,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6631,6631,4445,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,190.0,6.721246399047171,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,CHEMBL111038
bindingdb_articles,6632,6632,4446,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(Cl)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(Cl)c3)c2cc1OC,180.0,6.7447274948966935,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6633,6633,4447,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(c3)C(F)(F)F)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2cc1OC,1450.0,5.838631997765026,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6634,6634,4448,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc(Nc2c(cnc3cc(OC)c(OC)cc23)C#N)cc1OC,COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1OC,50490.0,4.296794629304514,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6635,6635,4449,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(F)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(F)c3)c2cc1OC,740.0,6.130768280269024,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6636,6636,4450,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(c3)C#N)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,14180.0,4.848323769152953,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6637,6637,4451,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3ccc(F)cc3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3ccc(F)cc3)c2cc1OC,47940.0,4.319301970302365,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6638,6638,4452,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(c3)C(C)=O)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(C(C)=O)c3)c2cc1OC,7380.0,5.131943638176958,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6639,6639,4453,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC,820.0,6.086186147616283,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6640,6640,4454,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(c3)N(C)C)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(N(C)C)c3)c2cc1OC,850.0,6.070581074285707,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6641,6641,4455,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(c3)[N+]([O-])=O)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc([N+](=O)[O-])c3)c2cc1OC,870.0,6.060480747381382,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6642,6642,4456,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,540.0,6.267606240177031,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,CHEMBL109372
bindingdb_articles,6643,6643,4457,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,13850.0,4.858550226599533,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6644,6644,4458,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,6360.0,5.196542884351587,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6645,6645,4459,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,2730.0,5.5638373529592435,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6646,6646,4460,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(c3)C(N)=O)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(C(N)=O)c3)c2cc1OC,7690.0,5.114073660198569,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6647,6647,4461,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC,1790.0,5.747146969020107,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6648,6648,4462,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC,9040.0,5.043831569524636,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6649,6649,4463,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cc(Cl)c(O)c(Cl)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cc(Cl)c(O)c(Cl)c3)c2cc1OC,3150.0,5.501689446210399,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6650,6650,4464,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cc(Cl)ccc3O)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cc(Cl)ccc3O)c2cc1OC,17020.0,4.769040444251431,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
bindingdb_articles,6651,6651,4465,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,760.0,6.119186407719209,8/24/2000,5/17/2005,2000,Curated from the literature by BindingDB,10.1021/jm000206a,10966743,
